game_lineups_id,game_id,club_id,type,number,player_id,player_name,team_captain,position
1715ec342bf902522b69322a036a3f29,3606208,338,starting_lineup,71,91931,Denys Boyko,0,Goalkeeper
77b0f371923e0c8bdf050a1e269faaac,3606208,338,starting_lineup,89,419061,Vladyslav Supryaga,0,Centre-Forward
baa0d6827dab4fab07d8dc1604e720a7,3606208,338,starting_lineup,15,264372,Viktor Tsygankov,0,Right Winger
ef88b1c4d61884ed8a5b2640d05a2dcd,3606208,338,starting_lineup,14,257740,Carlos de Pena,0,Left Winger
3b0a25b9c76eedd7f6faaec061abf671,3606208,338,starting_lineup,29,167722,Vitaliy Buyalskyi,0,Attacking Midfield
cb6eeedb9f728570615d37b6fe7facaf,3606208,338,starting_lineup,10,368611,Mykola Shaparenko,0,Central Midfield
8e63d5f47aac2bdb0e54f5481986e104,3606208,338,starting_lineup,5,124182,Sergiy Sydorchuk,1,Defensive Midfield
ea4a96d8be410f2d646cf095c4faae7f,3606208,338,starting_lineup,94,181118,Tomasz Kedziora,0,Right-Back
e6abe553801b09bc623c3deb96acba17,3606208,338,starting_lineup,16,404842,Vitaliy Mykolenko,0,Left-Back
113289469cede9376049b78521f7b382,3606208,338,starting_lineup,25,659089,Ilya Zabarnyi,0,Centre-Back
d7c22834cb4c20efeddc527511feabad,3606208,338,starting_lineup,34,505463,Oleksandr Syrota,0,Centre-Back
ec8016c98a2bc2af08a5ed2070cffdb5,3606208,338,substitutes,22,670965,Vitinho,0,Left Winger
f34399975df575ef2a2898690c8e60fc,3606208,338,substitutes,19,70754,Denys Garmash,0,Centre-Forward
1baa5004beddc962cd4d84b0150d4d07,3606208,338,substitutes,1,206888,Georgiy Bushchan,0,Goalkeeper
d2f9e7a00af7cd04ae14fd1b1827a498,3606208,338,substitutes,13,236468,Artem Shabanov,0,Centre-Back
1ccacf732fd74a5fae3fdd19405e99d7,3606208,338,substitutes,20,59322,Oleksandr Karavaev,0,Right-Back
842885fedda348ab08a20a44607ffa87,3606208,338,substitutes,24,287792,Oleksandr Tymchyk,0,Right-Back
4e6cd916902b1309a235f231c167d70f,3606208,338,substitutes,18,207074,Oleksandr Andriyevskyi,0,Central Midfield
f821ceca055a49071202bb8f1f2a6410,3606208,338,substitutes,8,294746,Volodymyr Shepelev,0,Central Midfield
83d51eec9973b6b555726b6a2da45133,3606208,338,substitutes,7,188180,Benjamin Verbic,0,Left Winger
bcd508f35bada021480025877dc61b0a,3606208,660,starting_lineup,23,551695,Lassina Traoré,0,Centre-Forward
d2ce80fc6a1febb5ec42a3fe988be150,3606208,660,starting_lineup,30,39996,Andriy Pyatov,1,Goalkeeper
53355c961641531ce06d6ed08a59da26,3606208,660,starting_lineup,11,68778,Marlos,0,Right Winger
17c26135ee3b78a10eda904538254f15,3606208,660,starting_lineup,38,515208,Pedrinho,0,Left Winger
cabf82f68e4eedecd6013006ce8ef190,3606208,660,starting_lineup,21,104505,Alan Patrick,0,Attacking Midfield
05dc3ef72e6db5de5946217391be3467,3606208,660,starting_lineup,7,421935,Maycon,0,Defensive Midfield
8409313f48803c674db32fb91001dd05,3606208,660,starting_lineup,6,59970,Taras Stepanenko,0,Defensive Midfield
8e258db8d046a7a30179c0bdde8ff31d,3606208,660,starting_lineup,2,401529,Dodô,0,Right-Back
cfb3a0e98fb59040cf0383413216eacb,3606208,660,starting_lineup,31,124028,Ismaily,0,Left-Back
9a56c1e95c903e15aeb4da5ee0428e3f,3606208,660,starting_lineup,5,273236,Marlon,0,Centre-Back
a4b4f26c19e7e028f9271aab903ba323,3606208,660,starting_lineup,22,289059,Mykola Matvienko,0,Centre-Back
d0f1f527e757059af51b64479404ed69,3606208,660,substitutes,3,428783,Vitão,0,Centre-Back
ade2082ef273d232de47df39ada0d550,3606208,660,substitutes,1,136537,Oleksiy Shevchenko,0,Goalkeeper
d2e84a06f3fda6b5e6ed0c7f840b44a2,3606208,660,substitutes,45,417228,Danylo Sikan,0,Centre-Forward
169a38dd37759e89ed405dbec62e7aef,3606208,660,substitutes,14,371256,Tetê,0,Right Winger
eda3b65fa8d148ee2c46b5b1ebf6adf7,3606208,660,substitutes,19,396638,Manor Solomon,0,Left Winger
c5a83938bcbc86528830c100fc6c539d,3606208,660,substitutes,8,468301,Marcos Antônio,0,Central Midfield
a1e9370aae5ddbec3d63f19be2d288c9,3606208,660,substitutes,26,467250,Yukhym Konoplya,0,Right-Back
d3a3b08176d2aee80f65c0ff72b41a84,3606208,660,substitutes,44,467243,Viktor Kornienko,0,Left-Back
447059d0bf3bdb7c69e3693969d68f7b,3606208,660,substitutes,4,74089,Sergiy Kryvtsov,0,Centre-Back
abe8f74b6ab66c6b2d75548ba456d72b,3998376,418,starting_lineup,15,369081,Federico Valverde,0,Central Midfield
866e0c3165d5a5154d894c2be70f0836,3998376,418,starting_lineup,6,58884,Nacho Fernández,0,Left-Back
16a213d3f6921ca33b06b62b6f1f898c,3998376,418,starting_lineup,21,412363,Rodrygo,0,Right Winger
2279cd171a805e11f519618f04c2b7ed,3998376,418,starting_lineup,9,18922,Karim Benzema,1,Centre-Forward
4f37ba4f79e234602a08c24b0d98f76b,3998376,418,starting_lineup,20,371998,Vinicius Junior,0,Left Winger
07221dae4c93c72a0e0ea2b4503963f8,3998376,418,starting_lineup,22,86202,Antonio Rüdiger,0,Centre-Back
6e1e165aa96bfb997a22212dbe3df169,3998376,418,starting_lineup,3,401530,Éder Militão,0,Centre-Back
53b5734a7ea16c14d8e47a9f6f846341,3998376,418,starting_lineup,1,108390,Thibaut Courtois,0,Goalkeeper
818369fd41a75e1c3e54943066b3523e,3998376,418,starting_lineup,12,640428,Eduardo Camavinga,0,Central Midfield
49f6c35a901fca1b668db41ad2be3ab3,3998376,418,starting_lineup,8,31909,Toni Kroos,0,Defensive Midfield
600a66a6be9054d23ab425ab2dc0fe3d,3998376,418,starting_lineup,17,221316,Lucas Vázquez,0,Right-Back
ac8278218f55c88c3ca30850625e3802,3998376,418,substitutes,19,319745,Dani Ceballos,0,Central Midfield
2a97743bc73ac75d709c6d872982ccb4,3998376,418,substitutes,13,404839,Andriy Lunin,0,Goalkeeper
7765f0ec01bcabcd4ab62ae5e3c928e1,3998376,418,substitutes,11,296622,Marco Asensio,0,Right Winger
7b60fa2122c9922d9360ac7f36ef9e22,3998376,418,substitutes,7,50202,Eden Hazard,0,Left Winger
7cb93ca78d833dec34c0a079cd41c7ea,3998376,418,substitutes,24,225020,Mariano Díaz,0,Centre-Forward
33166413247ef1f91717a256ceba86e8,3998376,418,substitutes,31,948273,Mario Martín,0,Defensive Midfield
c498a6208efaae9a417e256164251c4a,3998376,418,substitutes,2,138927,Daniel Carvajal,0,Right-Back
52a05d2b920672303699af554e038288,3998376,418,substitutes,23,291417,Ferland Mendy,0,Left-Back
4ace601629f46d384d4ac2cfed3a39eb,3998376,418,substitutes,5,251896,Jesús Vallejo,0,Centre-Back
2d504b5d435c7fa0b6e833d874b79c25,3998376,418,substitutes,10,27992,Luka Modric,0,Central Midfield
71faea0200d3b6d9d80ba98c09ad1f69,3998376,418,substitutes,26,623525,Luis López,0,Goalkeeper
8282c24d7fb275a0ce5b415f21d32f26,3998376,1049,starting_lineup,14,221322,José Gayà,1,Left-Back
313a7dc28c2ba390198848b13c8802c1,3998376,1049,starting_lineup,15,615350,Cenk Özkacar,0,Centre-Back
91d4c7afffdd51925f50b07463d1a155,3998376,1049,starting_lineup,24,298583,Eray Cömert,0,Centre-Back
beceea386ab115193b60ac722a4754e6,3998376,1049,starting_lineup,2,367466,Thierry Correia,0,Right-Back
1020a65dd3822ade7752183402f881b7,3998376,1049,starting_lineup,4,503991,Yunus Musah,0,Central Midfield
ca8c1753e743f7ac7a01590b19c80cba,3998376,1049,starting_lineup,18,375382,André Almeida,0,Central Midfield
043c31ae58f1895a09aeb314c6a57d76,3998376,1049,starting_lineup,3,320271,Toni Lato,0,Left Winger
f9aeb908ab872250933dca94379fd955,3998376,1049,starting_lineup,9,330659,Justin Kluivert,0,Right Winger
9c938dbbd82a7d35ba72440726e4a3cc,3998376,1049,starting_lineup,16,694928,Samuel Lino,0,Centre-Forward
a907b21740e0817377f8b2cb0f771e89,3998376,1049,starting_lineup,25,502676,Giorgi Mamardashvili,0,Goalkeeper
828ff6a380a99abda6ef1f44db416ab1,3998376,1049,starting_lineup,7,48280,Edinson Cavani,0,Centre-Forward
c0345481f4fdf46cf8864fa57db68c67,3998376,1049,substitutes,21,623024,Jesús Vázquez,0,Left-Back
bd09401dc6fe1c91106f8add82e76a9d,3998376,1049,substitutes,29,622988,Fran Pérez,0,Right Winger
312dc3e44e5a58c024cb4a0ae995d90c,3998376,1049,substitutes,22,481084,Marcos André,0,Centre-Forward
0ca038bbd1389c217aae5947b59b1892,3998376,1049,substitutes,19,573775,Hugo Duro,0,Centre-Forward
7b12a67d5501097724ec914ff135e5dd,3998376,1049,substitutes,8,617074,Ilaix Moriba,0,Central Midfield
d2668f16ea2036fe2e582c822c6e7dea,3998376,1049,substitutes,6,495629,Hugo Guillamón,0,Defensive Midfield
67ddca7964bcb5bee541088c70847a99,3998376,1049,substitutes,20,170472,Dimitri Foulquier,0,Right-Back
8a4569ebd19767897187df0ff5a70bba,3998376,1049,substitutes,1,71570,Iago Herrerín,0,Goalkeeper
b5c900e2e693247c98007af482bfdc44,3998376,1049,substitutes,13,398131,Cristian Rivero,0,Goalkeeper
fe1c3007b8d7837be1f900d062eea2d0,3998376,1049,substitutes,5,149498,Gabriel Paulista,0,Centre-Back
bd23e0bd662bb5bef5f00faa3278cf4b,3998376,1049,substitutes,12,346289,Mouctar Diakhaby,0,Centre-Back
ca5fa5648f80d4d98a86478dc0ce9a90,3998376,1049,substitutes,33,646750,Cristhian Mosquera,0,Centre-Back
3ac4264822296aa192b83ccf0dbbc003,3998377,131,starting_lineup,4,480267,Ronald Araújo,0,Centre-Back
dfc97aa85252814d5d37b98ef0e585f0,3998377,131,starting_lineup,20,85370,Sergi Roberto,1,Right-Back
4090672be5d766491defb749c65f86bd,3998377,131,starting_lineup,9,38253,Robert Lewandowski,0,Centre-Forward
db391e30146fb46df9c43e639dad58ef,3998377,131,starting_lineup,30,646740,Gavi,0,Central Midfield
412a1c3aadd1c5c5813378557b575535,3998377,131,starting_lineup,18,69751,Jordi Alba,0,Left-Back
2a0b70046558d3229fbc26811589a488,3998377,131,starting_lineup,23,411975,Jules Koundé,0,Centre-Back
5ce83e47c9063c90941d274dee008836,3998377,131,starting_lineup,1,74857,Marc-André ter Stegen,0,Goalkeeper
c0f281e956238eb6c80af79852648833,3998377,131,starting_lineup,21,326330,Frenkie de Jong,0,Defensive Midfield
2fad0046ea23e7eb84c9362e4763cd4e,3998377,131,starting_lineup,8,683840,Pedri,0,Central Midfield
e829a8cd7ae840374b9c4cc810330da0,3998377,131,starting_lineup,7,288230,Ousmane Dembélé,0,Left Winger
0f4147256dcfde5230184665c3020a43,3998377,131,starting_lineup,22,411295,Raphinha,0,Right Winger
996a8d4fbf0bac46109a3cbc3bada5e3,3998377,131,substitutes,14,167850,Memphis Depay,0,Centre-Forward
5249bdeb11750349ea310139c0789d10,3998377,131,substitutes,11,398184,Ferran Torres,0,Right Winger
71c9ce500c38b420783028853c91cbd1,3998377,131,substitutes,13,283170,Iñaki Peña,0,Goalkeeper
a56e41caab14f1d56a453519c19e85cc,3998377,131,substitutes,36,466783,Arnau Tenas,0,Goalkeeper
fec308ce8351b679bb4117e114cad954,3998377,131,substitutes,15,196948,Andreas Christensen,0,Centre-Back
bab7b118258eae0bcff7e454b03e9fa2,3998377,131,substitutes,24,466794,Eric García,0,Centre-Back
94f3f9a798bdf390f56b0f4b3b373194,3998377,131,substitutes,17,112515,Marcos Alonso,0,Left-Back
a578237d8bb20f1a45ab09d47d6f6d4d,3998377,131,substitutes,28,636688,Alejandro Balde,0,Left-Back
2ee775858e29ac5e79bab4c58b09384f,3998377,131,substitutes,5,65230,Sergio Busquets,0,Defensive Midfield
844b10961244247bf26fd6437541d93f,3998377,131,substitutes,19,294808,Franck Kessié,0,Central Midfield
df521df185f94f19cecc1c516e6b0a03,3998377,131,substitutes,10,466810,Ansu Fati,0,Left Winger
98061ad8d7bd50241f979a8698747635,3998377,150,starting_lineup,33,341227,Juan Miranda,0,Left-Back
8cb97c077ace39e4c240943cb8967d3f,3998377,150,starting_lineup,5,342385,Guido Rodríguez,0,Defensive Midfield
23bad9fd6253916f3ec8799e9ffc6e87,3998377,150,starting_lineup,24,378139,Aitor Ruibal,0,Right-Back
02bec36a286e7b433f20dbc490e472c2,3998377,150,starting_lineup,8,203496,Nabil Fekir,0,Attacking Midfield
02829302c33d80cc05da5a744aa5774e,3998377,150,starting_lineup,28,630995,Rodri Sánchez,0,Left Winger
5346e35b0f6c54bb0693a3bb51605df2,3998377,150,starting_lineup,11,800175,Luiz Henrique,0,Right Winger
bd6ef2412c3bfabe3b7dceedcd67b654,3998377,150,starting_lineup,9,278359,Borja Iglesias,0,Centre-Forward
5073ddb85ee07db0aeb6f8998ad4c5f6,3998377,150,starting_lineup,16,113133,Germán Pezzella,0,Centre-Back
ab4950dbd34687e62c2b44b69e6f8af3,3998377,150,starting_lineup,1,40423,Claudio Bravo,0,Goalkeeper
eeff74d6a57a73e7a74dccd3c5964fae,3998377,150,starting_lineup,19,457931,Luiz Felipe,0,Centre-Back
c62d6e28e45bc63be6dc9604d8d7d78f,3998377,150,starting_lineup,10,66106,Sergio Canales,1,Central Midfield
7410f4ffb9509deec62cd8d271f4c3d7,3998377,150,substitutes,25,335221,Dani Martín,0,Goalkeeper
074d7bb76de80fb787fafb35b3b32b35,3998377,150,substitutes,21,354741,Loren Morón,0,Centre-Forward
08dc12ab200d8c05c0dc5bf9f250d30c,3998377,150,substitutes,18,20506,Andrés Guardado,0,Central Midfield
5a75711c0bd9acc076315dcc52cf2598,3998377,150,substitutes,7,126737,Juanmi,0,Left Winger
25dfc0906dabdc3a4e62de6432717295,3998377,150,substitutes,13,234811,Rui Silva,0,Goalkeeper
2b34d03068731eb37bbdc4365ce647fa,3998377,150,substitutes,6,62920,Víctor Ruiz,0,Centre-Back
e582703ab24454bcd770f1e1f936eee6,3998377,150,substitutes,3,401624,Edgar González,0,Centre-Back
5b37e05439002e09b15d2e0782b6aa62,3998377,150,substitutes,2,68645,Martín Montoya,0,Right-Back
69e8689f95d884a5976a6ff910c6a51a,3998377,150,substitutes,23,135492,Youssouf Sabaly,0,Right-Back
27ffa21f2283d33e156531f220edc181,3998377,150,substitutes,4,429901,Paul Akouokou,0,Defensive Midfield
e1b029263dfe095e3777882545817eb3,3998377,150,substitutes,14,100131,William Carvalho,0,Defensive Midfield
a04876cfc51044de601a2d11f58bd83c,3998377,150,substitutes,22,263856,Víctor Camarasa,0,Central Midfield
3c2f1eb13682e6f70b706e4f83997542,3998377,150,substitutes,12,122155,Willian José,0,Centre-Forward
68996d2acc0c7a7bcb32f96361152d3b,4001330,131,starting_lineup,23,411975,Jules Koundé,0,Centre-Back
27582c4bce077fd0a447e559f72058a6,4001330,131,starting_lineup,15,196948,Andreas Christensen,0,Centre-Back
43b438fbebdc7b5ea775ce526aef8546,4001330,131,starting_lineup,1,74857,Marc-André ter Stegen,0,Goalkeeper
632a4fe08ae1e55eb6d64f7798c3d600,4001330,131,starting_lineup,9,38253,Robert Lewandowski,0,Centre-Forward
d7cc1d7c0efc37fdd469e71c924bbff7,4001330,131,starting_lineup,7,288230,Ousmane Dembélé,0,Right Winger
77d68936886c00435af02def1e3579e0,4001330,131,starting_lineup,28,636688,Alejandro Balde,0,Left-Back
38fb70106cfab96f8eac75e3331d947d,4001330,131,starting_lineup,30,646740,Gavi,0,Left Winger
88441abf3ec0b3969b6e8a9f54df7ca3,4001330,131,starting_lineup,21,326330,Frenkie de Jong,0,Central Midfield
2e2de93a6955ba35dc4dc7edb4587b8f,4001330,131,starting_lineup,8,683840,Pedri,0,Central Midfield
095079e804df6784fce050341ca1bd7b,4001330,131,starting_lineup,5,65230,Sergio Busquets,1,Defensive Midfield
e52b87a157da25a714d337c6b7a2804c,4001330,131,starting_lineup,4,480267,Ronald Araújo,0,Right-Back
bf64fd5530283601c4bdb33a27bf29d6,4001330,131,substitutes,13,283170,Iñaki Peña,0,Goalkeeper
328d41ddeb10f53ad289b7c4c7ea0a7c,4001330,131,substitutes,24,466794,Eric García,0,Centre-Back
122b1aa742baebeeb2a6ba346562d1d0,4001330,131,substitutes,17,112515,Marcos Alonso,0,Left-Back
84297eb9ec558ba4571bf437d958bf0a,4001330,131,substitutes,18,69751,Jordi Alba,0,Left-Back
0e141bc915d2d33192b1ae48f53bda53,4001330,131,substitutes,36,466783,Arnau Tenas,0,Goalkeeper
6ad2ea114ee7dc34f84aeb9a5a7f39a4,4001330,131,substitutes,20,85370,Sergi Roberto,0,Central Midfield
0086e6014d0fad9283dc1c400114f436,4001330,131,substitutes,19,294808,Franck Kessié,0,Central Midfield
ac2be98b691c8553609fd3d8070a7f16,4001330,131,substitutes,10,466810,Ansu Fati,0,Left Winger
b1e3a46ed2b274e7114856646ea750b6,4001330,131,substitutes,22,411295,Raphinha,0,Right Winger
a365570b9068d09b293b2d47b9019426,4001330,131,substitutes,11,398184,Ferran Torres,0,Right Winger
ac4e87cfba40a631cfe30e43a2f804d1,4001330,131,substitutes,14,167850,Memphis Depay,0,Centre-Forward
7652b1142db9951b6351da3fe672f1c2,4001330,418,starting_lineup,12,640428,Eduardo Camavinga,0,Defensive Midfield
2d30b2bd10eef97b918132166c36a8ae,4001330,418,starting_lineup,3,401530,Éder Militão,0,Centre-Back
298f632c0549e7596d8e1a03cc8f62e6,4001330,418,starting_lineup,9,18922,Karim Benzema,1,Centre-Forward
da8c95a68b01a8bd15c74fcb1fc86b3d,4001330,418,starting_lineup,15,369081,Federico Valverde,0,Right Winger
62f0218102d30199198cb6f638c5828b,4001330,418,starting_lineup,20,371998,Vinicius Junior,0,Left Winger
ba8e6af28b414bbbb086baad1e0bfa91,4001330,418,starting_lineup,10,27992,Luka Modric,0,Central Midfield
63c07ee9288029c63a37c10035403ab4,4001330,418,starting_lineup,8,31909,Toni Kroos,0,Central Midfield
cb2c2281afee43332ba987b09397ad95,4001330,418,starting_lineup,2,138927,Daniel Carvajal,0,Right-Back
57ee912f4f6cdbf3f0eddc40bc36cd7f,4001330,418,starting_lineup,23,291417,Ferland Mendy,0,Left-Back
1283656cebc281077ae9f4c6130b541f,4001330,418,starting_lineup,22,86202,Antonio Rüdiger,0,Centre-Back
71ccedf648f5acb2f1769f5f28c62d62,4001330,418,starting_lineup,1,108390,Thibaut Courtois,0,Goalkeeper
03f9d855ad59b97a8587f5b0644816a5,4001330,418,substitutes,21,412363,Rodrygo,0,Attacking Midfield
070bbb8bea982bcea5ea5d734f786863,4001330,418,substitutes,26,623525,Luis López,0,Goalkeeper
a73e495b5f09ceccb69c44522ab25b23,4001330,418,substitutes,5,251896,Jesús Vallejo,0,Centre-Back
2c73376f4c75f909d183ed2250432e49,4001330,418,substitutes,6,58884,Nacho Fernández,0,Right-Back
61453094ece0d94174b42fe443556562,4001330,418,substitutes,16,280730,Álvaro Odriozola,0,Right-Back
13435a874ad28b308de1f8b1ebf79ade,4001330,418,substitutes,31,948273,Mario Martín,0,Defensive Midfield
2b0dee28a93e171bc1f4374fb6a5e06c,4001330,418,substitutes,19,319745,Dani Ceballos,0,Central Midfield
54c9306cf36b0c68249a987022e82be6,4001330,418,substitutes,11,296622,Marco Asensio,0,Right Winger
333a4fbcdc6e274dfd4495f8af67c145,4001330,418,substitutes,7,50202,Eden Hazard,0,Left Winger
4c206ca387926e0ff45dbc3a7223b63f,4001330,418,substitutes,13,404839,Andriy Lunin,0,Goalkeeper
5b2b6150935431eecf7949c0d9934c5a,4001330,418,substitutes,24,225020,Mariano Díaz,0,Centre-Forward
845afc1913ce299925f9daa559aeebe0,4082955,234,starting_lineup,2,583404,Marcus Pedersen,0,Right-Back
d1f64282703a3bd276235d7b880703a3,4082955,234,starting_lineup,6,416660,Ramiz Zerrouki,0,Defensive Midfield
734561fc1abc63146dec8a26b3337e38,4082955,234,starting_lineup,4,420210,Lutsharel Geertruida,1,Centre-Back
0bf008af784d03a27ea2de15a683ec17,4082955,234,starting_lineup,29,552955,Santiago Gimenez,0,Centre-Forward
6b0be779db76ed1437c9b7185548cf81,4082955,234,starting_lineup,7,213268,Alireza Jahanbakhsh,0,Right Winger
24f343a29023fb31dc0752314b997341,4082955,234,starting_lineup,14,653610,Igor Paixão,0,Left Winger
baba9caf687d58879253bca2a4dfc9fd,4082955,234,starting_lineup,10,409344,Calvin Stengs,0,Attacking Midfield
c00aac00279d1ca8f56afd3754df49e1,4082955,234,starting_lineup,20,415381,Mats Wieffer,0,Central Midfield
1069c3af3528d992153a7a2ca0a2cdd8,4082955,234,starting_lineup,5,514285,Quilindschy Hartman,0,Left-Back
ae6921accc03c2d98bd3a9a7b4d68862,4082955,234,starting_lineup,33,404418,David Hancko,0,Centre-Back
8e3e8f6870dcdc825140c8dfa008f8be,4082955,234,starting_lineup,1,315121,Justin Bijlow,0,Goalkeeper
bd8393a0353e4be22931a0d1744c3ee4,4082955,234,substitutes,22,196829,Timon Wellenreuther,0,Goalkeeper
d02faaf9029a274962d1aeec706c9cb3,4082955,234,substitutes,26,436064,Ramon Hendriks,0,Centre-Back
4cd7ecd71dbb1b33e54ffd1eb9f5f7b6,4082955,234,substitutes,21,593862,Thomas Beelen,0,Centre-Back
01aa4749dc726c0adf92c6a8fcca8e73,4082955,234,substitutes,15,432175,Marcos López,0,Left-Back
453ca4cffa8d2a1f7a9be869923c3878,4082955,234,substitutes,28,503640,Neraysho Kasanwirjo,0,Right-Back
1774832f73243baa6672c1254c2f7b34,4082955,234,substitutes,16,412941,Thomas van den Belt,0,Central Midfield
7fe20a3d89f4b00245109fe10dac1374,4082955,234,substitutes,64,571149,Gjivai Zechiël,0,Defensive Midfield
d0122e031e3172f7f659a8efd839eff6,4082955,234,substitutes,8,420213,Quinten Timber,0,Attacking Midfield
f01d7bdab5c5679918fda35c70a15fb7,4082955,234,substitutes,27,683620,Antoni Milambo,0,Central Midfield
bd2b37a8d1182db67000e3a0138aeb32,4082955,234,substitutes,62,710886,Leo Sauer,0,Left Winger
b9f061b2eed78a4621cd3e042108fdbe,4082955,234,substitutes,11,315125,Javairô Dilrosun,0,Right Winger
9e212e1c323dedd8e722a3f186cb2cd7,4082955,234,substitutes,19,1012534,Yankuba Minteh,0,Centre-Forward
f02969376c549f0f187ed4558fae11b5,4082955,383,starting_lineup,11,565424,Johan Bakayoko,0,Right Winger
b013b56a6ae2070f0d6ba1afbba5a732,4082955,383,starting_lineup,26,813437,Isaac Babadi,0,Attacking Midfield
448400f48d3781b268f5abe56d40c744,4082955,383,starting_lineup,9,72522,Luuk de Jong,1,Centre-Forward
a5f39466d6bbd03874c9e4ba4a862003,4082955,383,starting_lineup,6,375885,Ibrahim Sangaré,0,Defensive Midfield
08e02b37d3c5f66831e1be3f81084e75,4082955,383,starting_lineup,1,296802,Walter Benítez,0,Goalkeeper
382b782738f62dd741ef24b41b709a7c,4082955,383,starting_lineup,5,175792,André Ramalho,0,Centre-Back
59b09d6ab0ad873d91a41cbbd204d4d9,4082955,383,starting_lineup,18,318508,Olivier Boscagli,0,Centre-Back
afee5827576ce3b82c03cd0473f9f301,4082955,383,starting_lineup,30,52119,Patrick van Aanholt,0,Left-Back
657daf761fb620356563d23fb0ce829f,4082955,383,starting_lineup,7,339332,Noa Lang,0,Left Winger
d6c59550a27df0d0c3c0828af6ed7f4e,4082955,383,starting_lineup,3,364245,Jordan Teze,0,Right-Back
f715bfbe1cab2ee1702d7df9f67c69aa,4082955,383,starting_lineup,23,408574,Joey Veerman,0,Central Midfield
e1220c4124835add5bd7d54146cde980,4082955,383,substitutes,32,409517,Yorbe Vertessen,0,Left Winger
64a5c14dca8993284438a0f09a44477b,4082955,383,substitutes,14,627207,Ricardo Pepi,0,Centre-Forward
d089b7997f83373a439c0087ca9ee718,4082955,383,substitutes,21,183720,Anwar El Ghazi,0,Right Winger
d4daf4209a0f35876e4fa636e2924e1e,4082955,383,substitutes,34,702869,Ismael Saibari,0,Attacking Midfield
881e3ea029fde756ed96a18b01883666,4082955,383,substitutes,20,372267,Guus Til,0,Attacking Midfield
ef22b32c3255f5c6dccc9e3118b2516c,4082955,383,substitutes,29,127573,Phillipp Mwene,0,Right-Back
e1517bf43ee822af6c3bef270d4d02e5,4082955,383,substitutes,2,412937,Shurandy Sambo,0,Right-Back
746f722ed35e5617e0cda1c6f61a2dea,4082955,383,substitutes,24,4391,Boy Waterman,0,Goalkeeper
e09ab3a18b9938fd9bbb01b9f64b084a,4082955,383,substitutes,16,333640,Joël Drommel,0,Goalkeeper
8ecfbb49c5aa8513501dee239d5e2efc,4085971,27,starting_lineup,19,424204,Alphonso Davies,0,Left-Back
d2279e1a44a607933ac6d0b1879b0179,4085971,27,starting_lineup,27,223967,Konrad Laimer,0,Central Midfield
2be96eadb979a12e157cc7e1e4e0751b,4085971,27,starting_lineup,4,326031,Matthijs de Ligt,0,Centre-Back
682aaa43b10b632223fbc40ae0d0755b,4085971,27,starting_lineup,6,161056,Joshua Kimmich,1,Defensive Midfield
9747751a647b1668e29e760324194eaa,4085971,27,starting_lineup,42,580195,Jamal Musiala,0,Attacking Midfield
a7b8549bd2abcb46529054c66da29c9a,4085971,27,starting_lineup,7,159471,Serge Gnabry,0,Left Winger
655607d3f2d05c543b036c2f6fa4d041,4085971,27,starting_lineup,26,40680,Sven Ulreich,0,Goalkeeper
37fab758ff6af9763e98411059cbee94,4085971,27,starting_lineup,10,192565,Leroy Sané,0,Right Winger
625b7b007a6bf8e0c76f2abdceecf3db,4085971,27,starting_lineup,39,801734,Mathys Tel,0,Centre-Forward
f6e9a4aeeb6e93c4a082a1c735fb83f7,4085971,27,starting_lineup,5,353366,Benjamin Pavard,0,Right-Back
6a02ed8b567a7a1f42a6e208b9d21e26,4085971,27,starting_lineup,2,344695,Dayot Upamecano,0,Centre-Back
c9938ae8911553a2b2a63a8748cab7d6,4085971,27,substitutes,45,792380,Aleksandar Pavlovic,0,Defensive Midfield
aea879f3ae0ac59062c0f03df85f2fa2,4085971,27,substitutes,43,639582,Tom Hülsmann,0,Goalkeeper
2bba282927e196794687d4920e0b01ec,4085971,27,substitutes,38,478573,Ryan Gravenberch,0,Central Midfield
00e376cacec67d3a52fadd8c5d2795d4,4085971,27,substitutes,3,503482,Min-jae Kim,0,Centre-Back
9c8f8fec36c73d2c49549442f0575bd6,4085971,27,substitutes,41,604320,Frans Krätzig,0,Left-Back
7c454be70d9ca0bfcaf04c0a8ca34d27,4085971,27,substitutes,40,340456,Noussair Mazraoui,0,Right-Back
603d7c2f82b331cac78ffd43432ed488,4085971,27,substitutes,9,132098,Harry Kane,0,Centre-Forward
822024beb53f07443edc5d865cb7275e,4085971,27,substitutes,11,243714,Kingsley Coman,0,Left Winger
38d776d4b92dec7ca13d4ac6f503951d,4085971,27,substitutes,8,153084,Leon Goretzka,0,Central Midfield
de0d86dad9ce5901665fa04eda816304,4085971,23826,starting_lineup,39,202591,Benjamin Henrichs,0,Right-Back
09fc8fabf9b6c54e874e3c8a4041350c,4085971,23826,starting_lineup,22,318204,David Raum,0,Left-Back
33ecdba62dd582fca6a6d096ce95b94d,4085971,23826,starting_lineup,17,368887,Loïs Openda,0,Centre-Forward
8459c6910b650bcbdd404826efc55a08,4085971,23826,starting_lineup,2,666234,Mohamed Simakan,0,Centre-Back
9cc4bec614829ca0f722c19b145d59df,4085971,23826,starting_lineup,24,223979,Xaver Schlager,0,Central Midfield
